petugas_id;jenis_perangkat_kode;id_perangkat;serial_number;lokasi_kode;nama_perangkat;jenis_barang;merk;id_remoteaccess;spesifikasi_processor;kapasitas_ram;Kapasitas SSD;Kapasitas HDD;mac_ethernet;mac_wireless;ip_ethernet;ip_wireless;serial_number_monitor;tanggal_entry
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0612;GZ4FVQ3;REKONPRODUKSISTERIL;REKON/PRODUKSISTERIL-0612;debfc410-f4ba-4faf-8947-37394f0e8ee3;optiplex 3000;531954766;i5-12500;8; 128GB;1 TB;00-BE-43-E2-4F-0C;7C-B0-C2-51-A6-76;10.10.4.251;-;C27TFJ3;31/12/2025 11:50
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0613;X5NZ111568;REKONPRODUKSISTERIL;REKON/PRODUKSISTERIL-0613;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;l5190;-;-;-;-;-;-;-;-;-;-;31/12/2025 11:44
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0614;19166B70FE;REKONPRODUKSISTERIL;REKON/PRODUKSISTERIL-0614;3ac8a164-68bd-47c9-a13f-41cd40531081;honeywell;-;-;-;-;-;-;-;-;-;-;31/12/2025 11:45
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0615;X5NZ092999;REKONPRODUKSISTERIL;REKON/PRODUKSISTERIL-0615;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;l5190;-;-;-;-;-;-;-;-;-;-;31/12/2025 11:44
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0616;-;REKONPRODUKSISTERIL;REKON/PRODUKSISTERIL-0616;debfc410-f4ba-4faf-8947-37394f0e8ee3;nuc intel;-;-;-;-;-;-;-;-;-;-;16/12/2025 12:03
2c646432-34db-44a2-b773-2dffaca915fa;001;001.2026.1.0617;pc0ezm3e;GDHTIMUR;GDHTIMUR-0617;debfc410-f4ba-4faf-8947-37394f0e8ee3;thinkcentre;444329869;i5-6400;4;-;1 TB;1c666d8b2cf4;-;10.10.26.171;-;zza8h4lhb00345h;06/01/2026 09:56
2c646432-34db-44a2-b773-2dffaca915fa;002;002.2026.1.0618;pw0baatk;GDHTIMUR;GDHTIMUR-0618;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;thinkbook 14g6irl;1987142583;i5-1335u;16;512;-;84ba591221ae;dc97ba23497a;10.10.26.199;-;-;06/01/2026 09:56
2c646432-34db-44a2-b773-2dffaca915fa;003;003.2026.1.0619;w8my001242;GDHTIMUR;GDHTIMUR-0619;3ac8a164-68bd-47c9-a13f-41cd40531081;epson l655;-;-;-;-;-;-;-;-;-;-;06/01/2026 10:03
2c646432-34db-44a2-b773-2dffaca915fa;001;001.2026.1.0620;9lrp053;GDHTIMUR;GDHTIMUR-0620;debfc410-f4ba-4faf-8947-37394f0e8ee3;optiplex 3070;422128805;i5-9500;8;128;1 TB;20881071ca47;1cbfc0bc6915;10.10.3.123;-;c57rw23;06/01/2026 10:16
2c646432-34db-44a2-b773-2dffaca915fa;001;001.2026.1.0621;-;GDHTIMUR;GDHTIMUR-0621;debfc410-f4ba-4faf-8947-37394f0e8ee3;optiplex 7010;1729295666;i5-13500;8;500;1 TB;70b5e82806a0;-;10.10.18.97;-;361xwy3;16/12/2025 12:03
2c646432-34db-44a2-b773-2dffaca915fa;003;003.2026.1.0622;x6qu041114;GDHTIMUR;GDHTIMUR-0622;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;epson l14150;-;-;-;-;-;-;-;-;-;-;06/01/2026 10:14
2c646432-34db-44a2-b773-2dffaca915fa;003;003.2026.1.0623;x8fn011831;GDHTIMUR;GDHTIMUR-0623;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;epson l6270;-;-;-;-;-;-;-;-;-;-;06/01/2026 10:16
2c646432-34db-44a2-b773-2dffaca915fa;002;002.2026.1.0624;pw0baatt;GDHTIMUR;GDHTIMUR-0624;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;thinkbook 14g6irl;350564687;i5-1335U;16;512;-;84ba5918bf63;dc97ba1d94cb;10.10.2.156;-;-;06/01/2026 10:31
2c646432-34db-44a2-b773-2dffaca915fa;002;002.2026.1.0625;pw0baavg;GDHTIMUR;GDHTIMUR-0625;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;thinkbook 14g6irl;862673378;i5-1335U;16;512;-;84ba5918c452;feeea36b670d;10.10.2.199;-;-;06/01/2026 10:31
2c646432-34db-44a2-b773-2dffaca915fa;002;002.2026.1.0626;pf0j3x0x;GDHTIMUR;GDHTIMUR-0626;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;20eta002ia;1643061627;i7-6500u;4;128;-;c85b762b7997;00dbdf570463;10.10.2.203;-;-;06/01/2026 10:42
2c646432-34db-44a2-b773-2dffaca915fa;001;001.2026.1.0627;fhyvw94;GDHTIMUR;GDHTIMUR-0627;debfc410-f4ba-4faf-8947-37394f0e8ee3;optiplex 7020;1850503162;i5-14500;8;512;-;e8cf8340fff0;289529edb0e3;10.10.18.184;-;-;06/01/2026 10:48
2c646432-34db-44a2-b773-2dffaca915fa;004;004.2026.1.0628;3gkun24618g00102;FARMASI7;FARMASI7-0628;9bc32010-6b0d-4689-9e0a-404a6b806ff0;huawei matepad 11.5's;-;-;8;-;-;-;18aa0f4d9685;-;-;gknw734;06/01/2026 10:41
2c646432-34db-44a2-b773-2dffaca915fa;003;003.2026.1.0629;-;GDHTIMUR;GDHTIMUR-0629;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;-;-;-;-;-;-;-;-;-;-;-;16/12/2025 12:03
2c646432-34db-44a2-b773-2dffaca915fa;001;001.2026.1.0630;9lvv053;MAWARKUNING;MAWARKUNING-0630;debfc410-f4ba-4faf-8947-37394f0e8ee3;optiplex 3070;106364816;i5-9500;8;128;1 TB;70b5e827c8fb;1cbfc0bc8979;10.10.18.31;-;977rw23;06/01/2026 13:34
2c646432-34db-44a2-b773-2dffaca915fa;001;001.2026.1.0631;dyt2654;MAWARKUNING;MAWARKUNING-0631;debfc410-f4ba-4faf-8947-37394f0e8ee3;optiplex tower 7010;1618578240;i5-13500;8;512;1 TB;d0460c876c39;5cb26d64e03e;10.10.18.32;-;f9cyp44;06/01/2026 13:34
2c646432-34db-44a2-b773-2dffaca915fa;003;003.2026.1.0632;-;MAWARKUNING;MAWARKUNING-0632;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;epson l5190;x5nz041568;-;-;-;-;-;-;-;-;-;16/12/2025 12:03
2c646432-34db-44a2-b773-2dffaca915fa;003;003.2026.1.0633;-;MAWARKUNING;MAWARKUNING-0633;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;epson l1250;x8lv024007;-;-;-;-;-;-;-;-;-;16/12/2025 12:03
2c646432-34db-44a2-b773-2dffaca915fa;002;002.2026.1.0634;GD902W2;GDHTIMUR;GDHTIMUR-0634;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;DELL LATITUDE 3490;1844654955;i5-8250U;4;128;-;D8-D0-90-0E-BC-51;10-5B-AD-0D-4B-BD;10.10.34.175;-;GD902W2;08/01/2026 13:33
2c646432-34db-44a2-b773-2dffaca915fa;002;002.2026.1.0635;PF0J3X4Q;GDHTIMUR;GDHTIMUR-0635;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Lenovo ThinkPad;1408172559;i7-6500U;4;512 GB;-;-;00-DB-DF-56-F5-18;-;-;PF0J3X4Q;08/01/2026 13:47
2c646432-34db-44a2-b773-2dffaca915fa;003;003.2026.1.0636;x6qu042793;GDHTIMUR;GDHTIMUR-0636;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;epson l14150;-;-;-;-;-;-;-;-;-;-;08/01/2026 13:36
09db266e-5d1c-4f75-bf75-20ad34350f57;003;003.2026.1.0637;X8EZ033537;IBS;IBS-0637;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;Epson L6290;-;-;-;-;-;-;-;-;-;-;02/01/2026 09:12
09db266e-5d1c-4f75-bf75-20ad34350f57;002;002.2026.1.0638;PW087RCN;IBS;IBS-0638;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Lenovo ThinkBook 14 C6 IRL;1749801161;i5-1335U;16;512GB;-;E4-60-17-03-F1-C6;E4-60-17-03-F1-C4;-;10.10.28.121;-;02/01/2026 08:57
09db266e-5d1c-4f75-bf75-20ad34350f57;001;001.2026.1.0639;9Y7C9V2;IBS;IBS-0639;5c99d08a-6f50-41c5-80c3-dcafdc1a3036;Dell Optiplex 3050;1781620960;i5-7500T;8;128 GB;-;B8-85-84-C5-A3-4B;48-A4-72-B4-3D-D6;-;10.10.22.110;-;02/01/2026 09:14
09db266e-5d1c-4f75-bf75-20ad34350f57;004;004.2026.1.0640;RR2RB007RYR;IBS;IBS-0640;9bc32010-6b0d-4689-9e0a-404a6b806ff0;Samsung Exynos 9611;-;Exynos 9611;4;-;1 TB;-;CA-6C-EF-E2-AD-A6;-;-;-;02/01/2026 09:34
09db266e-5d1c-4f75-bf75-20ad34350f57;001;001.2026.1.0641;HKYCYF3;IBS;IBS-0641;debfc410-f4ba-4faf-8947-37394f0e8ee3;dell Optiplex 3080;971 412 005;i5-10505;8;256;1 TB;70-B5-E8-78-E0-97;60-A4-B7-22-7C-B9;-;10.10.3.233;-;02/01/2026 09:30
09db266e-5d1c-4f75-bf75-20ad34350f57;003;003.2026.1.0642;X5NZ046257;IBS;IBS-0642;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;Epson L5190;-;-;8;512GB;-;A4-6B-B6-FF-09-66;96-5D-CC-AC-AE-09;-;10.10.28.37;-;02/01/2026 09:34
09db266e-5d1c-4f75-bf75-20ad34350f57;002;002.2026.1.0643;R912CHC0;IBS;IBS-0643;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Lenovo Ideapad Flex 5 14ITL05;1925718749;i5-1135G7;8;512GB;-;-;A4-6B-B6-FF-09-65;-;-;-;02/01/2026 09:34
09db266e-5d1c-4f75-bf75-20ad34350f57;002;002.2026.1.0644;SBNXGF000030448;IBS;IBS-0644;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;ASUS Expertbook BG1408CVA;162725041;i5-1335U;8;512 GB;-;CC-28-AA-8E-B1-3A; E8-B0-C5-13-86-A7;-;10.10.27.8;-;02/01/2026 09:34
09db266e-5d1c-4f75-bf75-20ad34350f57;001;001.2026.1.0645;805FVQ3;IBS;IBS-0645;debfc410-f4ba-4faf-8947-37394f0e8ee3;Dell Optiplex 3000;845409296;i5-12500;8;256GB;1TB ;5C-E0-C5-28-FF-00;46-07-66-67-BE-F7;-;222.20.21.200;D47TFJ3;02/01/2026 09:34
09db266e-5d1c-4f75-bf75-20ad34350f57;002;002.2026.1.0646;PW087RE2;IBS;IBS-0646;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Lenovo 21KG;1437090939;i5-1335U;16;512GB;-;F4-A8-0D-BD-2A-65;E4-60-17-03-F1-F1;-;10.10.28.118;-;02/01/2026 09:34
09db266e-5d1c-4f75-bf75-20ad34350f57;002;002.2026.1.0647;1HY8WG3;IBS;IBS-0647;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Dell Inspiron 14 5410;1712824337;i5-1155G7;8;512GB;-;-;-;-;-;-;02/01/2026 09:34
09db266e-5d1c-4f75-bf75-20ad34350f57;002;002.2026.1.0648;PW087RBV;IBS;IBS-0648;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Lenovo 21KG;1131395447;i5-1335U;16;512GB;-;F4-A8-0D-BD-2A-8E;E4-60-17-2D-F9-F1;-;222.20.21.73;-;02/01/2026 09:34
09db266e-5d1c-4f75-bf75-20ad34350f57;002;002.2026.1.0649;PW087RCL;IBS;IBS-0649;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Lenovo 21KG;1819101554;i5-1335U;16;512GB;-;F4-A8-0D-BD-29-75;E4-60-17-03-F1-F6;-;10.10.28.124;-;02/01/2026 09:34
09db266e-5d1c-4f75-bf75-20ad34350f57;002;002.2026.1.0650;PW087RB5;IBS;IBS-0650;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Lenovo 21KG;1504650756;i5-1335U;16;512GB;-;F4-A8-0D-BD-2A-2D;E4-60-17-02-D6-BD;-;10.10.28.120;-;02/01/2026 09:34
09db266e-5d1c-4f75-bf75-20ad34350f57;002;002.2026.1.0651;fx09wg3;IBS;IBS-0651;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Dell Inspiron 14 5410;1277934543;i5-1155g7;8;512GB;-;-;2c-6d-c1-75-b1-42;-;222.20.20.235;-;02/01/2026 09:34
09db266e-5d1c-4f75-bf75-20ad34350f57;002;002.2026.1.0652;PW087R9V;IBS;IBS-0652;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Lenovo 21KG;1919784792;i5-1335U;16;512GB;-;F4-A8-0D-BD-EF-04;E4-60-17-2C-AF-D8;-;222.20.20.131;-;02/01/2026 09:34
09db266e-5d1c-4f75-bf75-20ad34350f57;002;002.2026.1.0653;6f09wg3;IBS;IBS-0653;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Dell Inspiron 14 5410;1756658369;i5-1155g7;8;512GB;-;-;2c-6d-c1-6d-3a-8f;-;222.20.21.33;-;02/01/2026 09:34
09db266e-5d1c-4f75-bf75-20ad34350f57;002;002.2026.1.0654;PW087RD5;IBS;IBS-0654;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Lenovo 21KG ;241321323;i5-1335U;16;512GB;-;F4-A8-0D-BD-2A-6B;E4-60-17-03-F2-32;-;10.10.28.125;-;02/01/2026 09:34
09db266e-5d1c-4f75-bf75-20ad34350f57;002;002.2026.1.0655;PW087RCA;IBS;IBS-0655;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Lenovo 21KG;1371365552;i5-1335U;16;512GB;-;f4-a8-0d-bd-2a-2f ;e4-60-17-03-f2-c3 ;-;10.10.28.122;-;02/01/2026 09:34
09db266e-5d1c-4f75-bf75-20ad34350f57;002;002.2026.1.0656;PW08AJHX;IBS;IBS-0656;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Lenovo 21KG;1822765676;i5-1335U;16;512GB;-;F4-A8-0D-C2-3B-DE;90-09-DF-F8-21-9A;-;222.20.21.135;-;02/01/2026 09:34
09db266e-5d1c-4f75-bf75-20ad34350f57;004;004.2026.1.0657;-;IBS;IBS-0657;9bc32010-6b0d-4689-9e0a-404a6b806ff0;Samsung galaxy tab s6 Lite;-;-;4;128GB;-;-;-;-;-;-;02/01/2026 09:34
09db266e-5d1c-4f75-bf75-20ad34350f57;003;003.2026.1.0658;X8EZ034808;GIZILT2;INSGIZILT2-0658;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;Epson L6290;-;-;-;-;-;-;-;-;-;-;02/01/2026 09:34
09db266e-5d1c-4f75-bf75-20ad34350f57;003;003.2026.1.0659;VJMY087540;GIZILT2;INSGIZILT2-0659;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;Epson L565;-;-;-;-;-;-;-;-;-;-;02/01/2026 09:34
09db266e-5d1c-4f75-bf75-20ad34350f57;003;003.2026.1.0660;X8EZ030427;GIZILT2;INSGIZILT2-0660;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;Epson L6290;-;-;-;-;-;-;-;-;-;-;02/01/2026 09:34
63af880e-7711-41d2-96ad-2d5b5f224a5c;001;001.2026.1.0661;FRNOSSF3;IPKTLT2;IPKTLT2-0661;debfc410-f4ba-4faf-8947-37394f0e8ee3;Dell Optiplex 3080;1902237460;i5-10505;8;256;1 TB;-;-;10.10.26.129;-;7TRQJD3;02/01/2026 09:34
63af880e-7711-41d2-96ad-2d5b5f224a5c;003;003.2026.1.0662;Q7FYJ69595;IPKTLT2;IPKTLT2-0662;cdee2d23-080e-4690-b92f-912fa81bdf6f;Epson LX-310;-;-;-;-;-;-;-;-;-;-;06/01/2026 13:25
63af880e-7711-41d2-96ad-2d5b5f224a5c;003;003.2026.1.0663;C2E0001330400002;IPKTLT2;IPKTLT2-0663;6ea67665-0daa-4a4d-831d-26982a83c36d;Gitu CS-200e;-;-;-;-;-;-;-;-;-;-;06/01/2026 13:26
63af880e-7711-41d2-96ad-2d5b5f224a5c;003;003.2026.1.0664;X8FN011932;IPKTLT2;IPKTLT2-0664;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;Epson L6270;-;-;-;-;-;-;-;-;-;-;06/01/2026 13:29
63af880e-7711-41d2-96ad-2d5b5f224a5c;003;003.2026.1.0665;52J203801541;IPKTLT2;IPKTLT2-0665;6ea67665-0daa-4a4d-831d-26982a83c36d;Zebra ZT230;-;-;-;-;-;-;-;-;-;-;06/01/2026 13:30
63af880e-7711-41d2-96ad-2d5b5f224a5c;001;001.2026.1.0666;8QN0SF3;IPKTLT2;IPKTLT2-0666;debfc410-f4ba-4faf-8947-37394f0e8ee3;Dell Optiplex  3080;643357097;i5-10505;8;256;1 TB;-;-;10.10.26.240;-;9CZNJD3;06/01/2026 13:32
63af880e-7711-41d2-96ad-2d5b5f224a5c;003;003.2026.1.0667;X9LU039325;IPKTLT2;IPKTLT2-0667;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;Epson L121;-;-;-;-;-;-;-;-;-;-;06/01/2026 13:36
63af880e-7711-41d2-96ad-2d5b5f224a5c;003;003.2026.1.0668;800S1812111;IPKTLT2;IPKTLT2-0668;6ea67665-0daa-4a4d-831d-26982a83c36d;Iware-800;-;-;-;-;-;-;-;10.10.11.169;-;-;06/01/2026 13:38
63af880e-7711-41d2-96ad-2d5b5f224a5c;001;001.2026.1.0669;1VN0SF3;IPKTLT2;IPKTLT2-0669;debfc410-f4ba-4faf-8947-37394f0e8ee3;Dell Optiplex 3080;791247840;i5-10505;8;256;1 TB;-;-;10.10.39.155;-;9MPDHF3;06/01/2026 13:41
63af880e-7711-41d2-96ad-2d5b5f224a5c;001;001.2026.1.0670;4SN0SF3;IPKTLT2;IPKTLT2-0670;debfc410-f4ba-4faf-8947-37394f0e8ee3;Dell Optiplex 3080;749965524;i5-10505;8;256;1 TB;-;-;-;-;-;06/01/2026 13:45
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0679;1SP9B24;HCUGDHBARATLT2;HCUGDHBARATLT2-0679;debfc410-f4ba-4faf-8947-37394f0e8ee3;DELL OPTIPLEX TOWER 7010;1 873 427 222;i5-13500;8;500;1 TB; 20-88-10-A1-C5-EC;A0-B3-39-7F-F4-63;10.10.18.174;-;4g47h23;07/01/2026 10:05
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0680;9kyvw94;HCUGDHBARATLT2;HCUGDHBARATLT2-0680;debfc410-f4ba-4faf-8947-37394f0e8ee3;DELL OPTIPLEX TOWER 7020;1197172336;i5-14500;8;500 gb;-;E8-CF-83-40-FF-96;28-95-2-ED-B1-15;-;10.10.32.131;1JNW734;07/01/2026 10:22
802e17f6-2644-47f7-ae4f-ab6778b79b93;002;002.2025.12.0681;PW0BAAVJ;HCUGDHLT2;HCUGDHLT2-0681;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Lenovo ThinkBook 14 G6 IRL;1809858171;i5-1335U;16;500 GB;-;84-BA-59-18-C2-F0;DC-97-BA-21-29-E7;-;10.10.28.243;-;07/01/2026 10:01
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0682;X8EZ033553;HCUGDHLT2;HCUGDHLT2-0682;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;Epson L6290;-;-;-;-;-;-;-;10.10.129.122;-;-;07/01/2026 10:12
802e17f6-2644-47f7-ae4f-ab6778b79b93;004;004.2025.12.0683;RR2Y400LBYJ || 350703930082776;HCUGDHLT2;HCUGDHLT2-0683;9bc32010-6b0d-4689-9e0a-404a6b806ff0;GALAXY TAB S10 FE  5G (HCU B);-;-;-;-;-;BCB2CCC1ACD2;-;-;-;-;07/01/2026 10:17
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0684;8TP9B24;HCUGDHLT2;HCUGDHLT2-0684;debfc410-f4ba-4faf-8947-37394f0e8ee3;DELL OPTIPLEX TOWER 7010;1332195694;i5-13500;8; 500 gb;1 TB ;20-88-10-A1-C8-1E;A0-B3-39-7F-F4-54;10.10.18.173;-;30JFGZ3;07/01/2026 10:53
802e17f6-2644-47f7-ae4f-ab6778b79b93;002;002.2025.12.0685;PW0BAAFK;HCUGDHLT2;HCUGDHLT2-0685;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Lenovo ThinkBook 14 G6 IRL;1411408504;i5-1335U;16;500 GB;-;84-BA-59-18-C2-F1;DC-97-BA-21-2A-D2;10.10.18.176;-;-;07/01/2026 10:30
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0686;X9lu132150;HCUGDHLT2;HCUGDHLT2-0686;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;epson L121;-;-;-;-;-;-;-;-;-;-;07/01/2026 10:27
802e17f6-2644-47f7-ae4f-ab6778b79b93;004;004.2025.12.0687;RR2Y400KS8R || 350703930076604;HCUGDHLT2;HCUGDHLT2-0687;9bc32010-6b0d-4689-9e0a-404a6b806ff0;galaxy tav s10 FE 5G;-;-;-;-;-;-;-;-;-;-;07/01/2026 10:30
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0688;R8WX4YW;HCUGDHLT2;HCUGDHLT2-0688;debfc410-f4ba-4faf-8947-37394f0e8ee3;LENOVO 1607Q5A;1280044265;i3-2120;6;128gb;-;8C-89-A5-77-FD-42;84-16-F9-0F-17-09;10.10.13.147;-;ZRW4HMDB200250K;07/01/2026 10:43
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0689;XAJZ006214;HCUGDHLT2;HCUGDHLT2-0689;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;EPSON L1210;-;-;-;-;-;-;-;-;-;-;07/01/2026 10:41
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0690;BKYVW94;HCUGDHBARATLT1;HCUGDHBARATLT1-0690;debfc410-f4ba-4faf-8947-37394f0e8ee3;DELL OPTIPLEX TOWER 7010;1 968 024 884; i5-14500;8;500 GB;-; E8-CF-83-40-B9-28;28-95-29-AC-13-81;-;10.10.27.18;CZNW734;07/01/2026 11:22
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0691;5BW2654;HCUGDHLT1;HCUGDHLT1-0691;debfc410-f4ba-4faf-8947-37394f0e8ee3;DELL OPTIPLEX TOWER 7010;1763101735;i5-13500;8;500 GB;1 TB;D0-46-0C-87-6C-9C;-;10.10.18.187;-;6CGYP44;07/01/2026 11:21
802e17f6-2644-47f7-ae4f-ab6778b79b93;002;002.2025.12.0692;3XX8WG3;HCUGDHLT1;HCUGDHLT1-0692;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Inspiron 14 5410 2-in-1;960322300;i5-1155G7;8;500 GB;-;00-E0-4C-36-00-83;D4-54-8B-80-38-2E;10.10.18.76;-;-;07/01/2026 11:05
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0693;E0bb9e308668;HCUGDHLT1;HCUGDHLT1-0693;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;epson l6270;-;-;-;-;-;-;-;-;-;-;07/01/2026 11:01
802e17f6-2644-47f7-ae4f-ab6778b79b93;004;004.2025.12.0694;RR2X6005NTA;HCUGDHLT1;HCUGDHLT1-0694;9bc32010-6b0d-4689-9e0a-404a6b806ff0;Samsung Galaxy Tab S9 FE+ 5G;-;-;12;256 GB;-;-;bc-b2-cc-02-8e-b0;-;10.10.32.24;-;07/01/2026 11:13
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0695;165BBS2;FOGDHBARATLT1;FOGDHBARATLT1-0695;debfc410-f4ba-4faf-8947-37394f0e8ee3;Vostro 3670;1910224365;i5-84000;8;128 GB;-;8C-EC-4B-9B-BB-04;80-2B-F9-A6-F8-23;10.10.5.65;-;2HP6RX2;07/01/2026 11:38
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0696;SGH008RBRG;HCUGDHBARATLT1;HCUGDHBARATLT1-0696;debfc410-f4ba-4faf-8947-37394f0e8ee3;HP PRO-2000MT;850601619;INTEL CORE 2 DUO CPU;2;500gb;-;40-61-86-99-8d-79;-;10.10.18.98;-;vka93095;07/01/2026 11:50
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0697;8VGQH04;HCUGDHBARATLT1;HCUGDHBARATLT1-0697;debfc410-f4ba-4faf-8947-37394f0e8ee3;Optiplex  tower 7010;1987523480;i5-13500;8;500;1 TB;20-88-10-82-50-4B;28-C5-D2-99-04-17;10.10.3.133;-;J9RQ2Y3;07/01/2026 11:54
802e17f6-2644-47f7-ae4f-ab6778b79b93;002;002.2025.12.0698;SBNXGF000012444;HCUGDHBARATLT1;HCUGDHBARATLT1-0698;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Asus EXPERTBOOK B1402CVA;1651687231;i5-1335U;8;500 GB;-;E8-B0-C5-13-AC-2C;CC-28-AA-8E-B2-E8;-;10.10.25.67;-;07/01/2026 12:00
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0699;x9LU140025;HCUGDHBARATLT1;HCUGDHBARATLT1-0699;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;Epson L121;-;-;-;-;-;-;-;-;-;-;07/01/2026 11:35
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0700;D7DC9V2;GDHBARATLT3;GDHBARATLT3-0700;5c99d08a-6f50-41c5-80c3-dcafdc1a3036;OPTIPLEX 3050 AIO;1022112463;i5-7500T;8;512GB;-;B8-85-84-BF-C1-FC;48-A4-72-B4-3C-B9;10.10.34.105;-;D7DC9V2 ;08/01/2026 08:31
802e17f6-2644-47f7-ae4f-ab6778b79b93;001;001.2025.12.0701;-;GDHBARATLT3;GDHBARATLT3-0701;459e4cce-e375-42c4-893c-57437d650159;cpu Z Gemini T34-M;1407626463;Intel Coleron CPU N3450;6;128GB;-;84-39-4C-00-85-C1;-;10.10.18.104;-;0A13HYCF903951X;16/12/2025 12:03
802e17f6-2644-47f7-ae4f-ab6778b79b93;002;002.2025.12.0702;4N422W2;GDHBARATLT3;GDHBARATLT3-0702;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;Latitude 3490;1739091714;i5-8250U;4;128 GB;-;D8-D0-90-0E-BD-57;10-5B-AD-54-A1-07;-;-;-;08/01/2026 09:12
802e17f6-2644-47f7-ae4f-ab6778b79b93;002;002.2025.12.0703;pw0baavl;GDHBARATLT3;GDHBARATLT3-0703;3c316cea-e799-455a-a6ea-4f6cd6bccb2e;THINKBOOK 14 G6 IRL;1 082 129 599;i5-1335U;16;512 gb;-;84-BA-59-18-C3-08;DC-97-BA-21-2A-AA;-;10.10.32.22;-;08/01/2026 08:36
802e17f6-2644-47f7-ae4f-ab6778b79b93;003;003.2025.12.0704;X6QU041105;GDHBARATLT3;GDHBARATLT3-0704;ff9ce3d5-ec91-4276-8594-edb0ec3c3b3f;Epson L14150;-;-;-;-;-;-;-;-;-;-;08/01/2026 08:39
